,subject,condition,procedure,trial,stim1,stim2,freq1,freq2,rt,freq,freq_prioritem1,freq_prioritem2,freq_prioritem3,studied,resp,resp.string,resp_type,resp.type.rescore,acc,fa,count,trianumber,list,onset,testtype,freq1_cat,freq2_cat,freq_cat,freq_prioritem1_cat,freq_prioritem2_cat,freq_prioritem3_cat,epiname,epiA,epiB,epiS,list.semA,list.semB,relatedNode,retrievedName,sameNode,stim1.semA,stim1.semB,stim2.semA,stim2.semB,wmAvailable,wmSpent,acc_pred
36,1,associative recognition,test,37,fallen,wealth,2.96103053848934,2.5318148630137003,1.52,,3.0219164506392002,3.2575580260521,2.62994411029977,1,1.0,nan,hit,nan,1.0,0.0,20.0,17,context12,118.271,associative recognition,"(2.93,2.99]","(2.49,2.57]",nan,"(3,3.05]","(3.22,3.3]","(2.6,2.66]",context12.fallen.wealth.,1.1497421538159762,0.3002693852351922,0.8,1.0,0.9918128826262977,True,context12.wealth.fallen.,False,1.0,0.5827673977305969,1.0,0.5374577910136373,3.0,1.2764093747981051,0.7539773352115768
37,1,associative recognition,test,38,shelter,organs,2.77313309908644,2.437803125,1.53,,2.68806112772695,2.68862239602503,2.8836077702702703,1,1.0,nan,hit,nan,1.0,0.0,20.0,18,context12,119.801,associative recognition,"(2.74,2.8]","(2.38,2.49]",nan,"(2.66,2.72]","(2.66,2.72]","(2.86,2.91]",context12.shelter.organs.,1.1296102407492556,0.26367527664697943,0.5890597786824164,1.0,0.9921241823296308,False,context12.shelter.organs.,True,1.0,0.5633348151636304,1.0,0.5312864303529248,3.0,1.0200361071888087,0.734531949995066
20,1,single recognition,test,21,enjoyed,nan,2.96103753954306,,2.56,,3.2565854071826,2.8383182739726003,3.3620171510119397,1,1.0,nan,hit,nan,1.0,0.0,20.0,1,context13,85.561,single recognition,"(2.93,2.99]",nan,nan,"(3.22,3.3]","(2.81,2.86]","(3.3,3.43]",context13.enjoyed.nan.,1.3609510376314116,0.37183429577225535,0.0,1.0,0.8289909290476425,True,context13.enjoyed.film.,False,1.0,0.6026631871959426,0.0,0.0,3.0,0.9176334690001189,0.9068472203104985
21,1,single recognition,test,22,inch,nan,2.8348143005540196,,0.87,,2.63028284068136,3.07197674788136,3.0720661352391403,1,1.0,nan,hit,nan,1.0,0.0,20.0,2,context13,86.43100000000001,single recognition,"(2.8,2.87]",nan,nan,"(2.6,2.66]","(3.05,3.1]","(3.05,3.1]",context13.inch.nan.,1.3766396839583068,0.361432975709897,0.0,1.0,0.9495772873915493,True,context13.darkness.inch.,False,1.0,0.5943138064959365,0.0,0.0,2.9262665309998854,0.9115377111374144,0.914456649183115
24,1,single recognition,test,25,rode,nan,2.70832078231293,,0.98,,2.6885353853611202,2.7407254030161203,2.88325710541642,1,1.0,nan,hit,nan,1.0,0.0,20.0,5,context13,89.801,single recognition,"(2.66,2.74]",nan,nan,"(2.66,2.72]","(2.72,2.77]","(2.86,2.91]",context13.rode.nan.,1.3788348293978938,0.35696380924072985,0.0,1.0,0.9862429880212008,True,context13.commercial.rode.,False,1.0,0.5920133789203539,0.0,0.0,2.7544529320904685,0.9130936350746977,0.9154831225135056
31,1,single recognition,test,32,agency,nan,3.01582196327684,,1.2,,3.3611681797020503,3.5805349103585695,,1,0.0,nan,miss,nan,0.0,0.0,20.0,12,context13,98.521,single recognition,"(2.99,3.04]",nan,nan,"(3.3,3.43]","(3.43,4.37]",nan,context13.agency.nan.,1.2737464507339116,0.35210566342297756,0.0,1.0,0.9912768075156776,True,context13.agency.lovely.,False,1.0,0.5926981822872188,0.0,0.0,2.1053295617646883,0.9121161221374032,0.8553370357701509
35,1,single recognition,test,36,highest,nan,2.8348143005540196,,1.09,,3.3611681797020503,2.3634751868460397,2.9285006111757896,1,1.0,nan,hit,nan,1.0,0.0,20.0,16,context13,103.751,single recognition,"(2.8,2.87]",nan,nan,"(3.3,3.43]","(2.29,2.43]","(2.91,2.95]",context13.highest.nan.,1.2524752934992847,0.3232249646990589,0.0,1.0,0.9925913167873722,True,context13.sheep.highest.,False,1.0,0.5759916091009243,0.0,0.0,2.0219085692959036,0.934879434343272,0.8403013656326955
36,1,single recognition,test,37,extent,nan,2.31359383934649,,0.86,,2.36196597789524,2.9290042345276897,3.3620171510119397,1,1.0,nan,hit,nan,1.0,0.0,20.0,17,context13,104.611,single recognition,"(2.22,2.38]",nan,nan,"(2.29,2.43]","(2.91,2.95]","(3.3,3.43]",context13.extent.nan.,1.3143579620083055,0.299966617892177,0.0,1.0,0.9940869656632001,True,context13.extent.mom.,False,1.0,0.524879917825045,0.0,0.0,1.921229134952631,1.0102344858862355,0.8813196338688987
37,1,single recognition,test,38,habit,nan,2.8982071126760602,,0.98,,2.9282970984456003,3.3617817246447794,3.3620171510119397,1,1.0,nan,hit,nan,1.0,0.0,20.0,18,context13,105.59100000000001,single recognition,"(2.87,2.93]",nan,nan,"(2.91,2.95]","(3.3,3.43]","(3.3,3.43]",context13.habit.nan.,1.2511232367990712,0.3322177342218191,0.0,1.0,0.9939350642154067,True,context13.communities.habit.,False,1.0,0.5794831004821703,0.0,0.0,1.8615946490663993,0.9300320591844091,0.8393122697226436
38,1,single recognition,test,39,gained,nan,2.44015584655109,,1.64,,3.5823680745634703,2.88375353319058,2.63109859839817,1,0.0,nan,miss,nan,0.0,0.0,20.0,19,context13,107.23100000000001,single recognition,"(2.38,2.49]",nan,nan,"(3.43,4.37]","(2.86,2.91]","(2.6,2.66]",context13.gained.nan.,1.3944854929553125,0.3546775706590005,0.0,1.0,0.9912106873074752,True,context13.gained.driver.,False,1.0,0.5445650937516497,0.0,0.0,2.5223625898819906,0.9802196843756962,0.9225353378212504
39,1,single recognition,test,40,specialized,nan,1.7686588174630502,,0.98,,3.2565854071826,3.2573159334764,2.83791617396248,1,1.0,nan,hit,nan,1.0,0.0,20.0,20,context13,108.211,single recognition,"[0.602,2]",nan,nan,"(3.22,3.3]","(3.22,3.3]","(2.81,2.86]",context13.specialized.nan.,1.4066285924791524,0.30725490255937804,0.0,1.0,0.9935877811826017,True,context13.conversation.specialized.,False,1.0,0.49677637406196135,0.0,0.0,2.4927429055062844,1.0553300962275163,0.927691995635837
20,1,cued recall,test,21,mad,nan,3.87229555401181,,4.54,,2.56186408941004,2.9284408798714305,3.5739743565117204,1,1.0,nan,miss,miss,0.0,0.0,20.0,1,context14,87.54100000000001,cued recall,"(3.64,4.78]",nan,nan,"(2.52,2.6]","(2.91,2.95]","(3.43,4.37]",context14.mad.nan.,0.8231418354896023,0.3894765038960782,0.0,1.0,0.8252816746942615,True,context14.mad.survive.,False,1.0,0.6336844522352885,0.0,0.0,3.0,0.8795977655215672,0.3843271533631013
21,1,cued recall,test,22,characteristic,nan,1.77155737988247,,1.49,,3.07116126021003,2.56269268949596,2.47759461998292,1,1.0,nan,miss,miss,0.0,0.0,20.0,2,context14,89.031,cued recall,"[0.602,2]",nan,nan,"(3.05,3.1]","(2.52,2.6]","(2.43,2.52]",context14.characteristic.nan.,0.6934592275447202,0.13135139086654252,0.0,1.0,0.9411699073335809,True,context14.characteristic.movements.,False,1.0,0.5062598429812544,0.0,0.0,3.0,1.0420130496477165,0.24707065860063232
22,1,cued recall,test,23,track,nan,3.4223257221458,,3.79,,3.18419732582688,3.0718078936605298,2.8828744906621404,1,0.0,library,hit,hit,1.0,0.0,20.0,3,context14,92.821,cued recall,"(3.38,3.48]",nan,nan,"(3.15,3.22]","(3.05,3.1]","(2.86,2.91]",context14.track.nan.,0.7955050907860419,0.3744946222579737,0.0,1.0,0.951819803728181,True,context14.track.library.,False,1.0,0.6242224556815419,0.0,0.0,3.0,0.8730675794671054,0.3530259523754826
23,1,cued recall,test,24,wagon,nan,2.9609932389380496,,3.13,,3.5734678595890403,3.2574670964125603,3.1855218309859197,1,0.0,advance,hit,hit,1.0,0.0,20.0,4,context14,95.95100000000001,cued recall,"(2.93,2.99]",nan,nan,"(3.43,4.37]","(3.22,3.3]","(3.15,3.22]",context14.wagon.nan.,0.815169376283187,0.37536595671697914,0.0,1.0,0.9663212577431615,True,context14.wagon.advance.,False,1.0,0.6040677100075867,0.0,0.0,3.0,0.8978156392194231,0.3752094792991041
25,1,cued recall,test,26,periods,nan,2.1068812962310703,,2.91,,2.11077607243319,3.0718078936605298,2.56225030156815,1,0.0,duty,hit,hit,1.0,0.0,20.0,6,context14,102.101,cued recall,"(2,2.22]",nan,nan,"[1.18,2.29]","(3.05,3.1]","(2.52,2.6]",context14.periods.nan.,0.8122941358811194,0.2776177997910799,0.0,1.0,0.9771919061562104,True,context14.periods.duty.,False,1.0,0.5083513089596088,0.0,0.0,3.0,1.0367511571450891,0.3719379545909906
26,1,cued recall,test,27,holds,nan,2.83499681966028,,4.34,,2.9742416542750902,3.57308840605842,2.56225030156815,1,1.0,nan,miss,miss,0.0,0.0,20.0,7,context14,106.441,cued recall,"(2.8,2.87]",nan,nan,"(2.95,3]","(3.43,4.37]","(2.52,2.6]",context14.holds.nan.,0.8159888483192923,0.37290674500899523,0.0,1.0,0.9739301443991707,True,context14.holds.neighborhood.,False,1.0,0.5936400682018798,0.0,0.0,3.0,0.9112451591874045,0.3761435542004901
27,1,cued recall,test,28,evil,nan,3.55615435827042,,2.92,,3.07116126021003,2.8833515372168304,3.5739743565117204,1,0.0,intended,hit,hit,1.0,0.0,20.0,8,context14,109.361,cued recall,"(3.48,3.64]",nan,nan,"(3.05,3.1]","(2.86,2.91]","(3.43,4.37]",context14.evil.nan.,0.7601930019906351,0.3559822080884103,0.0,1.0,0.9801233228378862,True,context14.evil.intended.,False,1.0,0.6150466857135136,0.0,0.0,3.0,0.8832828901067591,0.3144588523643547
28,1,cued recall,test,29,crime,nan,3.55615435827042,,3.47,,2.56186408941004,2.47857994350283,2.56225030156815,1,1.0,nan,miss,miss,0.0,0.0,20.0,9,context14,112.831,cued recall,"(3.48,3.64]",nan,nan,"(2.52,2.6]","(2.43,2.52]","(2.52,2.6]",context14.crime.nan.,0.7176252913390522,0.3204775252488945,0.0,1.0,0.9802500645921818,True,context14.crime.situations.,False,1.0,0.6080096494152889,0.0,0.0,3.0,0.8922461913279627,0.27055491787442576
29,1,cued recall,test,30,committee,nan,3.08399218585005,,4.12,,2.92781050168476,3.57308840605842,3.25775743670886,1,0.0,argued,hit,hit,1.0,0.0,20.0,10,context14,116.95100000000001,cued recall,"(3.04,3.11]",nan,nan,"(2.91,2.95]","(3.43,4.37]","(3.22,3.3]",context14.committee.nan.,0.7443289354242004,0.32894250635201616,0.0,1.0,0.97896433836878,True,context14.committee.argued.,False,1.0,0.6011366676513299,0.0,0.0,3.0,0.9011939970369144,0.29774034532327887
30,1,cued recall,test,31,seconds,nan,3.55615435827042,,2.37,,3.2568574893767703,,,1,1.0,nan,miss,miss,0.0,0.0,20.0,11,context14,119.321,cued recall,"(3.48,3.64]",nan,nan,"(3.22,3.3]",nan,nan,context14.seconds.nan.,0.7296382633474994,0.3387969703208271,0.0,1.0,0.9852651520473997,True,context14.seconds.facing.,False,1.0,0.6031651832664586,0.0,0.0,3.0,0.8984026637619447,0.2826303040961946
31,1,cued recall,test,32,seek,nan,2.9609932389380496,,3.02,,3.5734678595890403,2.79033074978939,2.68866371453138,1,1.0,nan,miss,miss,0.0,0.0,20.0,12,context14,122.34100000000001,cued recall,"(2.93,2.99]",nan,nan,"(3.43,4.37]","(2.77,2.81]","(2.66,2.72]",context14.seek.nan.,0.7607204878281699,0.34715359314399247,0.0,1.0,0.9848381981632086,True,context14.seek.item.,False,1.0,0.5873680062350151,0.0,0.0,3.0,0.9193819890474877,0.3150216017210789
32,1,cued recall,test,33,literature,nan,2.53358881691101,,1.71,,2.56186408941004,3.1248692047713704,3.25775743670886,1,1.0,nan,miss,miss,0.0,0.0,20.0,13,context14,124.051,cued recall,"(2.49,2.57]",nan,nan,"(2.52,2.6]","(3.1,3.15]","(3.22,3.3]",context14.literature.nan.,0.7159950792219745,0.2543005282745355,0.0,1.0,0.9896767783720437,True,context14.literature.occupied.,False,1.0,0.533214441630022,0.0,0.0,3.0,0.9974057663793076,0.2689363170573662
33,1,cued recall,test,34,preparation,nan,2.31323430232558,,1.16,,3.1241846139500202,3.2574670964125603,,1,1.0,nan,miss,miss,0.0,0.0,20.0,14,context14,125.211,cued recall,"(2.22,2.38]",nan,nan,"(3.1,3.15]","(3.22,3.3]",nan,context14.preparation.nan.,0.8212451017046416,0.3368300060196198,0.0,1.0,0.992937400643902,True,context14.preparation.shoulders.,False,1.0,0.5135456940351816,0.0,0.0,3.0,1.0281179019225688,0.3821519381647344
34,1,cued recall,test,35,express,nan,2.9609932389380496,,1.28,,3.5734678595890403,2.56269268949596,2.9280392903225803,1,1.0,nan,miss,miss,0.0,0.0,20.0,15,context14,126.491,cued recall,"(2.93,2.99]",nan,nan,"(3.43,4.37]","(2.52,2.6]","(2.91,2.95]",context14.express.nan.,0.7699566581985352,0.3548483041377473,0.0,1.0,0.9933185140386974,True,context14.express.anger.,False,1.0,0.5914090979597161,0.0,0.0,3.0,0.9138208678098523,0.3249438845260424
35,1,cued recall,test,36,jump,nan,3.55615435827042,,3.35,,3.2568574893767703,3.1849140252976205,3.07200056497175,1,0.0,beach,hit,hit,1.0,0.0,20.0,16,context14,129.841,cued recall,"(3.48,3.64]",nan,nan,"(3.22,3.3]","(3.15,3.22]","(3.05,3.1]",context14.jump.nan.,0.7380617819612783,0.34745679934198687,0.0,1.0,0.9869152497120665,True,context14.jump.beach.,False,1.0,0.6083529095817803,0.0,0.0,3.0,0.8916649816342436,0.2912492465006059
36,1,cued recall,test,37,asking,nan,3.87229555401181,,2.37,,2.88244009487666,3.57308840605842,2.7900841941228904,1,1.0,nan,miss,miss,0.0,0.0,20.0,17,context14,132.211,cued recall,"(3.64,4.78]",nan,nan,"(2.86,2.91]","(3.43,4.37]","(2.77,2.81]",context14.asking.nan.,0.6976676319593722,0.3102924612775765,0.0,1.0,0.9887765788529975,True,context14.asking.attempts.,False,1.0,0.6055581050747014,0.0,0.0,3.0,0.8952390475279131,0.25108041171250417
37,1,cued recall,test,38,flight,nan,3.55615435827042,,3.03,,2.78933779023219,2.68889257624398,2.11045427165354,1,0.0,coffee,hit,hit,1.0,0.0,20.0,18,context14,135.241,cued recall,"(3.48,3.64]",nan,nan,"(2.77,2.81]","(2.66,2.72]","[1.18,2.28]",context14.flight.nan.,0.7240504764378684,0.338838219674462,0.0,1.0,0.9874164189926921,True,context14.flight.coffee.,False,1.0,0.6029648405215909,0.0,0.0,3.0,0.8986258870401038,0.2769813495557863
38,1,cued recall,test,39,occurred,nan,2.83499681966028,,4.34,,2.47747079207921,2.56269268949596,3.1250709136630297,1,1.0,nan,miss,miss,0.0,0.0,20.0,19,context14,139.58100000000002,cued recall,"(2.8,2.87]",nan,nan,"(2.43,2.52]","(2.52,2.6]","(3.1,3.15]",context14.occurred.nan.,0.6610550691378617,0.250763604878902,0.0,1.0,0.9838769778446517,True,context14.occurred.adding.,False,1.0,0.5676577567336241,0.0,0.0,3.0,0.9467148662910652,0.21737546324546292
39,1,cued recall,test,40,improved,nan,2.31323430232558,,9.14,,2.6884457261724704,2.11133706076135,3.07200056497175,1,0.0,county,hit,hit,1.0,0.0,20.0,20,context14,148.721,cued recall,"(2.22,2.38]",nan,nan,"(2.66,2.72]","[1.18,2.29]","(3.05,3.1]",context14.improved.nan.,0.7556919784654845,0.2830922026943788,0.0,1.0,0.9726189708196632,True,context14.improved.county.,False,1.0,0.5136738720974872,0.0,0.0,3.0,1.028361309680609,0.3096745574681329
21,1,free recall,test,22,possibility,fed,3.01487838776928,2.89851410164639,2.0,,3.59274279813218,,,1,,nan,nan,nan,0.0,,,2,context2,87.001,free_recall,"(2.99,3.04]","(2.87,2.93]",nan,"(3.43,4.37]",nan,nan,context2.possibility.fed.,0.40561770187987467,0.35882299413253854,0.5129416046939692,1.0,0.9378406661218591,False,context2.possibility.fed.,True,1.0,0.5984350829497344,1.0,0.5890909605481258,3.0,0.8069469024250477,0.06075218117656423
22,1,free recall,test,23,agriculture,efficient,1.77823585893855,2.43741827622015,2.0,,2.97363627041398,3.5936341022683598,,1,,nan,nan,nan,0.0,,,3,context2,89.001,free_recall,"[0.602,2]","(2.38,2.49]",nan,"(2.95,3]","(3.43,4.37]",nan,context2.agriculture.efficient.,0.23674366830633975,0.19138120143285872,0.646895038853713,1.0,0.9651797885379202,False,context2.agriculture.efficient.,True,1.0,0.5004161467548643,1.0,0.537203356137272,3.0,1.1798233254451458,0.01989931294658359
23,1,free recall,test,24,typical,cutting,2.8335634335924302,3.08542010544815,2.0,,2.1157487434555,2.97431215780998,3.59434069672131,1,,nan,nan,nan,0.0,,,4,context2,91.001,free_recall,"(2.8,2.87]","(3.04,3.12]",nan,"[1.18,2.29]","(2.95,3]","(3.43,4.37]",context2.typical.cutting.,0.3884666954139757,0.3443986703614385,0.5244810637108491,1.0,0.9749136539872709,False,context2.typical.cutting.,True,1.0,0.5788829159156581,1.0,0.6011981266410221,3.0,0.8271504798150422,0.05479748998741043
24,1,free recall,test,25,height,noon,2.7079319496427403,2.9599832217130797,2.0,,2.92826643835616,2.11705322878229,2.97375621012335,1,,nan,nan,nan,0.0,,,5,context2,93.001,free_recall,"(2.66,2.74]","(2.93,2.99]",nan,"(2.91,2.95]","[1.18,2.29]","(2.95,3]",context2.height.noon.,0.3673633045693418,0.3244828383213786,0.5404137293428971,1.0,0.9794914269690991,False,context2.height.noon.,True,1.0,0.5648496029521533,1.0,0.5943494731561598,3.0,0.8727256320490253,0.04811454747746934
25,1,free recall,test,26,matters,attractive,3.2232654588554,3.08542010544815,2.0,,2.8366857487922696,2.92898085621971,2.11539952885748,1,,nan,nan,nan,0.0,,,6,context2,95.001,free_recall,"(3.19,3.27]","(3.04,3.12]",nan,"(2.81,2.86]","(2.91,2.95]","[1.18,2.28]",context2.matters.attractive.,0.4006034597194136,0.35882299413253854,0.5129416046939692,1.0,0.9821219359025054,False,context2.matters.attractive.,True,1.0,0.6108082171996351,1.0,0.6043708293718563,3.0,0.768421626937206,0.058961154854010725
26,1,free recall,test,27,throw,truck,3.87460757470466,3.55201532200991,2.0,,3.1839559389756604,2.8377049089469506,2.9283775986423395,1,,nan,nan,nan,0.5,,,7,context2,97.001,free_recall,"(3.64,4.78]","(3.48,3.64]",nan,"(3.15,3.22]","(2.81,2.86]","(2.91,2.95]",context2.throw.truck.,0.39957759072061916,0.35882299413253854,0.5129416046939692,1.0,0.9838483612202227,False,context2.throw.truck.,True,1.0,0.6152934703227371,1.0,0.6152059471725766,3.0,0.7488235719817279,0.05859988327933554
27,1,free recall,test,28,stuck,difficulty,3.5542094941349,2.43741827622015,2.0,,3.59274279813218,3.18456338734568,2.8370456875,1,,nan,nan,nan,0.0,,,8,context2,99.001,free_recall,"(3.48,3.64]","(2.38,2.49]",nan,"(3.43,4.37]","(3.15,3.22]","(2.81,2.86]",context2.stuck.difficulty.,0.3986158880298453,0.35882299413253854,0.5129416046939692,1.0,0.9850854030356618,False,context2.stuck.difficulty.,True,1.0,0.6151303275521631,1.0,0.5419712871626559,3.0,0.8502319702685859,0.058262788982556046
28,1,free recall,test,29,route,taste,3.01487838776928,3.4179,2.0,,2.97363627041398,3.5936341022683598,3.18506304347826,1,,nan,nan,nan,0.0,,,9,context2,101.001,free_recall,"(2.99,3.04]","(3.38,3.48]",nan,"(2.95,3]","(3.43,4.37]","(3.15,3.22]",context2.route.taste.,0.39771061475784497,0.35882299413253854,0.5129416046939692,1.0,0.9860268938673902,False,context2.route.taste.,True,1.0,0.6001306539959801,1.0,0.6145358423068894,3.0,0.7691381244223936,0.057946867843859495
29,1,free recall,test,30,pole,conduct,2.8335634335924302,2.77232706766917,2.0,,3.2574066931982593,2.97431215780998,3.59434069672131,1,,nan,nan,nan,0.0,,,10,context2,103.001,free_recall,"(2.8,2.87]","(2.74,2.8]",nan,"(3.22,3.3]","(2.95,3]","(3.43,4.37]",context2.pole.conduct.,0.3933539293506748,0.35532135782684343,0.5157429137385252,1.0,0.9867753153964227,False,context2.pole.conduct.,True,1.0,0.5788829159156581,1.0,0.573032670895727,3.0,0.8559134001081575,0.056445270060721135
30,1,free recall,test,31,blocks,prove,2.89854352861035,3.55201532200991,2.0,,2.78892994886779,3.25824261643317,2.97375621012335,1,,nan,nan,nan,0.0,,,11,context2,105.001,free_recall,"(2.87,2.93]","(3.48,3.64]",nan,"(2.77,2.81]","(3.22,3.3]","(2.95,3]",context2.blocks.prove.,0.3960456403743828,0.35882299413253854,0.5129416046939692,1.0,0.987390076784979,False,context2.blocks.prove.,True,1.0,0.5866806108789837,1.0,0.615181333631698,3.0,0.7862368803151294,0.05736934415736249
31,1,free recall,test,32,poured,barn,2.3131212099894505,2.8358610591900293,2.0,,3.2574066931982593,2.7900827672713198,3.25867307538091,1,,nan,nan,nan,0.0,,,12,context2,107.001,free_recall,"(2.22,2.38]","(2.8,2.87]",nan,"(3.22,3.3]","(2.77,2.81]","(3.22,3.3]",context2.poured.barn.,0.31925869417187536,0.28280512247554096,0.5737559020195672,1.0,0.9879080957273623,False,context2.poured.barn.,True,1.0,0.5322915522313445,1.0,0.5823478693216998,3.0,0.9741119503762563,0.03530825936455028
32,1,free recall,test,33,invented,project,2.89854352861035,3.32968056822168,2.0,,2.5614226949025496,3.25824261643317,2.7895035566583997,1,,nan,nan,nan,0.0,,,13,context2,109.001,free_recall,"(2.87,2.93]","(3.27,3.38]",nan,"(2.52,2.6]","(3.22,3.3]","(2.77,2.81]",context2.invented.project.,0.39454470684134085,0.35882299413253854,0.5129416046939692,1.0,0.9883535790857609,False,context2.invented.project.,True,1.0,0.5887480999155127,1.0,0.6122446318944529,3.0,0.7871469277512975,0.05685261104687135
33,1,free recall,test,34,bent,inner,2.53425621908127,2.70511772901428,2.0,,3.0711827361563504,2.5620914662987797,3.25867307538091,1,,nan,nan,nan,0.0,,,14,context2,111.001,free_recall,"(2.49,2.57]","(2.66,2.74]",nan,"(3.05,3.1]","(2.52,2.6]","(3.22,3.3]",context2.bent.inner.,0.3264322252052493,0.29140828735861934,0.5668733701131046,1.0,0.9887430909615893,False,context2.bent.inner.,True,1.0,0.552999638651466,1.0,0.5678347268972149,3.0,0.9554113652236982,0.03701851785239799
34,1,free recall,test,35,psychological,mental,2.53425621908127,3.01466837288136,2.0,,2.62973168883962,3.0715755499807,2.56159934955938,1,,nan,nan,nan,1.0,,,15,context2,113.001,free_recall,"(2.49,2.57]","(2.99,3.04]",nan,"(2.6,2.66]","(3.05,3.1]","(2.52,2.6]",context2.psychological.mental.,0.34651056412126574,0.3121530427521469,0.5502775657982826,1.0,0.9890883665149323,False,context2.psychological.mental.,True,1.0,0.5498712041962863,1.0,0.5973208501325176,3.0,0.9010985161171854,0.04216797571676051
